Pressure (P),Temperature (T),Z (Pitzer),Z (PR),Z (RK)
10,309,0.9851955760338933,0.9806571811567664,0.9840651730627483
10,310,0.9853780050581413,0.9808720879881143,0.984252350484522
10,311,0.9855581358906031,0.9810844341896373,0.9844371820731583
10,312,0.9857360036194597,0.9812942575979129,0.9846197042008429
10,313,0.985911642693121,0.981501595365616,0.9847999525538986
10,314,0.9860850869338419,0.9817064839762905,0.9849779621481554
10,315,0.9862563695510035,0.9819089592587612,0.9851537673439059
10,316,0.9864255231540737,0.9821090564011737,0.9853274018604983
10,317,0.9865925797652546,0.9823068099646757,0.9854988987905238
10,318,0.9867575708318229,0.9825022538967755,0.9856682906136518
10,319,0.9869205272381754,0.9826954215443469,0.985835609210113
10,320,0.9870814793175845,0.9828863456663163,0.9860008858738205
10,321,0.9872404568636738,0.9830750584460506,0.9861641513251782
10,322,0.9873974891416193,0.9832615915034163,0.9863254357235469
20,273,0.9534763343816345,0.9422866263603606,0.9510072878461759
20,274,0.9540669698568066,0.9429767310322281,0.9516272597643525
20,275,0.9546493310938857,0.9436571795224487,0.9522380918234445
20,276,0.9552235600294378,0.9443281465354632,0.9528399568769266
20,277,0.9557897956832418,0.944989802759072,0.9534330236670121
20,278,0.9563481742283346,0.9456423149790554,0.9540174569448829
20,279,0.9568988290591266,0.9462858461898271,0.954593417586673
20,280,0.9574418908576541,0.9469205557012714,0.9551610627053855
20,281,0.9579774876580206,0.9475465992419336,0.9557205457589333
20,282,0.9585057449090868,0.9481641290587057,0.956272016654425
20,283,0.9590267855354595,0.9487732940131453,0.9568156218488995
20,284,0.9595407299968346,0.9493742396745668,0.9573515044465939
20,285,0.9600476963457419,0.9499671084100356,0.9578798042929393
20,286,0.9605478002837411,0.9505520394713871,0.9584006580653859
20,287,0.9610411552161159,0.951129169079376,0.9589141993611849
20,288,0.9615278723051112,0.9516986305050859,0.9594205587822531
20,289,0.9620080605217575,0.9522605541487019,0.9599198640172386
20,290,0.9624818266963239,0.9528150676157225,0.9604122399208863
20,291,0.9629492755674413,0.9533622957907519,0.9608978085908184
20,292,0.9634105098299355,0.9539023609089234,0.9613766894418114
20,293,0.9638656301814077,0.9544353826250769,0.9618489992776975
20,294,0.9643147353675992,0.9549614780807443,0.9623148523609422
20,295,0.9647579222265773,0.9554807619690497,0.9627743604800134
20,296,0.9651952857317758,0.9559933465975876,0.9632276330146141
20,297,0.9656269190339237,0.9564993419493575,0.9636747769988636
20,298,0.9660529135018945,0.9569988557418204,0.9641158971824892
20,299,0.9664733587625082,0.9574919934841636,0.9645510960901253
20,300,0.9668883427393145,0.9579788585328128,0.9649804740787635
20,301,0.9672979516903891,0.9584595521452695,0.965404129393443
20,302,0.9677022702451684,0.9589341735323368,0.9658221582212294
20,303,0.9681013814403527,0.9594028199087768,0.9662346547435499
20,304,0.9684953667549032,0.9598655865424742,0.9666417111869443
20,305,0.9688843061441587,0.9603225668021335,0.9670434178722875
20,306,0.9692682780730972,0.9607738522035824,0.9674398632625316
20,307,0.9696473595487664,0.9612195324547217,0.9678311340090311
20,308,0.9700216261519062,0.9616596954991709,0.9682173149964912
20,309,0.9703911520677867,0.9620944275586426,0.9685984893865875
20,310,0.9707560101162827,0.9625238131741066,0.96897473866031
20,311,0.9711162717812064,0.9629479352457736,0.9693461426590699
20,312,0.9714720072389192,0.9633668750719412,0.9697127796246046
20,313,0.9718232853862421,0.9637807123867385,0.9700747262377443
20,314,0.9721701738676839,0.9641895253968062,0.9704320576560514
20,315,0.972512739102007,0.9645933908169549,0.9707848475503811
20,316,0.9728510463081476,0.9649923839048229,0.9711331681404174
20,317,0.9731851595305093,0.9653865784945705,0.9714770902291825
20,318,0.9735151416636458,0.9657760470296552,0.9718166832365855
20,319,0.9738410544763506,0.9661608605946901,0.9721520152320262
20,320,0.974162958635169,0.9665410889464499,0.9724831529660891
20,321,0.9744809137273477,0.9669168005440136,0.9728101619013538
20,322,0.9747949782832386,0.9672880625781084,0.9731331062423598
30,273,0.9302145015724517,0.9145404441247905,0.9269914067471028
30,274,0.9311004547852099,0.915589694975767,0.9279403309718399
30,275,0.9319739966408286,0.9166235844562206,0.9288746447072753
30,276,0.9328353400441566,0.9176424111474506,0.9297946433652327
30,277,0.9336846935248628,0.9186464660388888,0.9307006146451839
30,278,0.9345222613425019,0.9196360327744106,0.931592838788349
30,279,0.93534824358869,0.9206113878887384,0.9324715888214685
30,280,0.9361628362864811,0.9215728010343788,0.9333371307907639
30,281,0.936966231487031,0.9225205351995897,0.934189723986552
30,282,0.9377586173636301,0.9234548469177686,0.9350296211589793
30,283,0.9385401783031893,0.9243759864687018,0.9358570687252796
30,284,0.939311094995252,0.9252841980720424,0.936672306968958
30,285,0.940071544518613,0.926179720073372,0.9374755702313007
30,286,0.9408217004256116,0.9270627851232078,0.938267087095527
30,287,0.9415617328241738,0.9279336203492589,0.939047080563963
30,288,0.9422918084576668,0.9287924475222555,0.9398157682285273
30,289,0.9430120907826363,0.9296394832156163,0.9405733624348351
30,290,0.9437227400444858,0.9304749389592688,0.9413200704402251
30,291,0.9444239133511618,0.931299021387839,0.9420560945659471
30,292,0.9451157647449033,0.9321119323834737,0.9427816323438094
30,293,0.9457984452721115,0.9329138692135519,0.9434968766574803
30,294,0.9464721030513987,0.9337050246634622,0.9442020158787208
30,295,0.9471368833398659,0.9344855871647014,0.9448972339987369
30,296,0.9477929285976637,0.9352557409184596,0.945582710754872
30,297,0.9484403785508856,0.9360156660149008,0.9462586217528399
30,298,0.9490793702528417,0.9367655385483178,0.9469251385846653
30,299,0.9497100381437622,0.9375055307283237,0.9475824289425536
30,300,0.9503325141089718,0.9382358109872528,0.9482306567288057
30,301,0.9509469275355836,0.9389565440839222,0.9488699821619835
